"FileName","Bitrate","Folder","FullPath","Size_MB","LastModified"
"夫婦の仲たがい.mp3","?128kbps","D:\home\myhome","D:\home\myhome\夫婦の仲たがい.mp3","2.07","2001/06/29 1:44:02"
"schneider_love.mp3","?320kbps","D:\home\myhome\web_home\sound","D:\home\myhome\web_home\sound\schneider_love.mp3","4","2010/01/26 22:28:24"
"schneider_s.mp3","?320kbps","D:\home\myhome\web_home\sound","D:\home\myhome\web_home\sound\schneider_s.mp3","4.6","2010/01/26 22:18:48"
"tukinoizumi.mp3","?320kbps","D:\home\myhome\web_home\sound","D:\home\myhome\web_home\sound\tukinoizumi.mp3","8.01","2010/01/26 22:39:12"
"schneider_love.mp3","?128kbps","D:\home\myhome\web_home_bup\web_home_20091206\sound","D:\home\myhome\web_home_bup\web_home_20091206\sound\schneider_love.mp3","0.6","2009/09/05 16:08:10"
"schneider_s.mp3","?128kbps","D:\home\myhome\web_home_bup\web_home_20091206\sound","D:\home\myhome\web_home_bup\web_home_20091206\sound\schneider_s.mp3","1.09","2009/08/09 23:02:22"
"schneider_love.mp3","?128kbps","D:\home\myhome\web_home_bup\web_home_20091223\sound","D:\home\myhome\web_home_bup\web_home_20091223\sound\schneider_love.mp3","0.6","2009/09/05 16:08:10"
"schneider_s.mp3","?128kbps","D:\home\myhome\web_home_bup\web_home_20091223\sound","D:\home\myhome\web_home_bup\web_home_20091223\sound\schneider_s.mp3","1.09","2009/08/09 23:02:22"
"YNKT.mp3","?192kbps","D:\home\myhome\web関係","D:\home\myhome\web関係\YNKT.mp3","6.71","2007/04/28 0:00:00"
"ochikomi_hakusyaku.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\1998リアルオーディオ秘密基地バックアップ\tindon","D:\home\myhome\web関係\0000_過去ホームページバックアップ\1998リアルオーディオ秘密基地バックアップ\tindon\ochikomi_hakusyaku.mp3","2.18","1999/12/26 22:11:46"
"ohishi_kuranosuke.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\1998リアルオーディオ秘密基地バックアップ\tindon","D:\home\myhome\web関係\0000_過去ホームページバックアップ\1998リアルオーディオ秘密基地バックアップ\tindon\ohishi_kuranosuke.mp3","0.68","1999/12/26 22:12:56"
"ozorano_rocketia.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\1998リアルオーディオ秘密基地バックアップ\tindon","D:\home\myhome\web関係\0000_過去ホームページバックアップ\1998リアルオーディオ秘密基地バックアップ\tindon\ozorano_rocketia.mp3","2.36","2000/01/19 22:29:16"
"ochikomi_hakusyaku.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2000シェアMP3サイト・テクノのちんどんや","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2000シェアMP3サイト・テクノのちんどんや\ochikomi_hakusyaku.mp3","2.18","1999/12/26 22:11:46"
"ohishi_kuranosuke.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2000シェアMP3サイト・テクノのちんどんや","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2000シェアMP3サイト・テクノのちんどんや\ohishi_kuranosuke.mp3","0.68","1999/12/26 22:12:56"
"ozorano_rocketia.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2000シェアMP3サイト・テクノのちんどんや","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2000シェアMP3サイト・テクノのちんどんや\ozorano_rocketia.mp3","2.36","2000/01/19 22:29:16"
"emo.mp3","?40kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2001もえろレスリーニールセン２\sound","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2001もえろレスリーニールセン２\sound\emo.mp3","0.23","2002/01/31 12:05:34"
"EMOTION.MP3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\EMOTION.MP3","1.06","2003/01/06 11:26:36"
"hoe.mp3","?40kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\hoe.mp3","0.14","2003/01/03 12:11:00"
"KURAYAMI.MP3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\KURAYAMI.MP3","0.68","2002/12/27 16:49:32"
"LBG.MP3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\LBG.MP3","0.9","2003/03/07 13:41:12"
"MAGIC.MP3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\MAGIC.MP3","0.74","2002/12/27 16:49:38"
"MOERO.MP3","?64kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\MOERO.MP3","0.35","2002/10/26 15:31:46"
"OBAKE.MP3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\OBAKE.MP3","0.03","2003/03/11 19:11:56"
"W.MP3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2002たらみユーイチの小ネタ・音楽・フリーウェア\music\W.MP3","0.71","2003/02/26 13:15:54"
"emotion.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\emotion.mp3","1.06","2003/03/17 0:00:00"
"hoe.mp3","?40kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\hoe.mp3","0.14","2003/01/03 12:11:00"
"kageki.mp3","?64kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\kageki.mp3","0.64","2004/02/19 11:15:26"
"kurayami.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\kurayami.mp3","0.68","2002/12/27 16:49:32"
"magic.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\magic.mp3","0.74","2003/03/13 0:00:00"
"moero.mp3","?64kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\moero.mp3","0.35","2003/03/12 0:00:00"
"ochikomi.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\ochikomi.mp3","0.55","2003/04/28 8:46:00"
"poison.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\music\poison.mp3","0.99","2003/04/25 19:12:00"
"moon.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\t","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\homepage\t\moon.mp3","3.22","2004/01/05 18:37:00"
"0001.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\0001.mp3","1.85","2003/10/02 18:33:02"
"0002.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\0002.mp3","0.99","2003/10/07 19:37:00"
"0003.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\0003.mp3","1.05","2009/09/22 12:59:54"
"0004.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\0004.mp3","1.06","2003/10/28 8:51:00"
"0005.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\0005.mp3","0.68","2003/10/28 20:09:00"
"0006.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\0006.mp3","0.55","2003/10/07 19:42:28"
"ochikomi.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2003たらみユーイチのホームページ群\別館音楽倉庫\music\ochikomi.mp3","0.55","2004/03/18 13:24:46"
"emotion.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\emotion.mp3","1.06","2003/03/17 0:00:00"
"gakuz.mp3","?64kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\gakuz.mp3","0.22","2005/05/26 19:46:34"
"magic.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\magic.mp3","0.74","2003/03/13 0:00:00"
"moero.mp3","?64kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\moero.mp3","0.35","2003/03/12 0:00:00"
"ochikomi.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\ochikomi.mp3","0.55","2004/06/02 13:11:14"
"poison.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\poison.mp3","0.99","2003/04/25 0:00:00"
"tengu.mp3","?64kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\tengu.mp3","0.79","2004/09/29 20:35:06"
"tukinoizumi.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\tukinoizumi.mp3","0.81","2003/12/26 21:33:30"
"もえろシャーベット(初期版).mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\music\もえろシャーベット(初期版).mp3","2.07","2005/04/06 8:53:42"
"moon.mp3","?128kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\t_bup","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005nifty内のホムペ群\nifty\t_bup\moon.mp3","3.22","2004/01/05 18:37:00"
"01_magic.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\01_magic.mp3","0.81","2004/12/16 8:37:26"
"02_sense.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\02_sense.mp3","0.61","2004/12/16 8:37:44"
"03_moero.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\03_moero.mp3","0.52","2004/12/16 8:38:06"
"04_misuzu.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\04_misuzu.mp3","0.94","2004/12/16 8:38:18"
"05_49ers.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\05_49ers.mp3","0.8","2004/12/16 8:38:32"
"06_blt.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\06_blt.mp3","0.78","2004/12/16 8:38:42"
"07_denpa.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\07_denpa.mp3","0.96","2004/12/16 8:38:50"
"08_zgr.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\08_zgr.mp3","0.39","2004/12/16 8:39:14"
"09_crmnt.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\09_crmnt.mp3","1","2004/12/16 8:39:42"
"10_starls.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\10_starls.mp3","0.81","2004/12/16 8:39:58"
"11_rocket.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\11_rocket.mp3","0.6","2004/12/16 8:40:18"
"12_go.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\12_go.mp3","0.46","2004/12/16 8:40:36"
"13_o_count.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\13_o_count.mp3","0.55","2004/12/16 8:40:48"
"14_yakurut.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\14_yakurut.mp3","1.03","2004/12/16 8:41:10"
"15_jny.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\15_jny.mp3","0.82","2004/12/16 8:41:24"
"16_s_takuan.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\16_s_takuan.mp3","0.98","2004/12/16 8:41:38"
"17_synchro.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\17_synchro.mp3","1.85","2004/12/16 8:41:48"
"sam01.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\sam01.mp3","0.35","2004/12/17 20:25:32"
"sam02.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\sam02.mp3","0.32","2004/12/17 20:25:36"
"sam03.mp3","?32kbps","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music","D:\home\myhome\web関係\0000_過去ホームページバックアップ\2005シンセパワー_ジオシティーズ\music\sam03.mp3","0.32","2004/12/17 20:25:38"
"hotshot.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\hotshot.mp3","1.53","2002/01/23 11:41:44"
"MrJ.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\MrJ.mp3","4.31","2000/05/06 20:45:26"
"poisenk.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\poisenk.mp3","4.14","2000/06/22 8:12:54"
"silentnoise.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\silentnoise.mp3","3.72","2009/10/12 19:29:44"
"ThunderBirdkaraoke.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\ThunderBirdkaraoke.mp3","4.42","2000/11/07 2:12:26"
"tsunami2.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\tsunami2.mp3","2.07","2000/10/15 6:24:28"
"おちこみ伯爵.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\おちこみ伯爵.mp3","2.17","2000/05/06 2:56:58"
"ごくつぶし.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\ごくつぶし.mp3","3","2000/05/06 3:22:20"
"だれ電波.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\だれ電波.mp3","3.84","2000/05/06 7:21:30"
"なんつったって笑点.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\なんつったって笑点.mp3","1.32","2000/05/06 5:31:58"
"ばってんビーム.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\ばってんビーム.mp3","1.92","2001/08/19 22:11:02"
"エモーション.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\エモーション.mp3","3.06","2002/01/23 23:42:34"
"クラメント.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\クラメント.mp3","2.27","2000/09/10 3:03:14"
"シンクロニティ.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\シンクロニティ.mp3","5.65","2000/05/06 4:16:58"
"ジョニーは戦場へ行った.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\ジョニーは戦場へ行った.mp3","2.95","2000/05/06 3:30:52"
"スターレス.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\スターレス.mp3","3.53","2000/05/06 4:52:20"
"スナッキーと踊ろう.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\スナッキーと踊ろう.mp3","2.81","2000/05/06 5:19:46"
"センスオブワンダー.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\センスオブワンダー.mp3","2.42","2000/05/06 19:48:22"
"ターンAガンダム.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\ターンAガンダム.mp3","4.32","2001/01/21 21:39:24"
"ラッパ我利や.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\ラッパ我利や.mp3","2.72","2009/10/12 19:29:06"
"大空のロケッティア.mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\大空のロケッティア.mp3","2.79","2026/01/05 23:50:03"
"月下の夜想曲(カラオケ).mp3","?128kbps","D:\home\sound\karaoke","D:\home\sound\karaoke\月下の夜想曲(カラオケ).mp3","3.42","2002/01/23 22:45:44"
"(siam shade) １／３の純情な感情.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(siam shade) １／３の純情な感情.mp3","3.39","1999/08/01 22:08:48"
"(SPeeD)wanted!!.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(SPeeD)wanted!!.mp3","3.21","2026/02/13 1:40:43"
"(SPeeD)カルメン’77.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(SPeeD)カルメン’77.mp3","3.86","2026/02/13 1:41:11"
"(SPeeD)サウスポー.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(SPeeD)サウスポー.mp3","4.32","2026/02/13 1:41:41"
"(TOM★CAT) ふられ気分でRock'n　Roll.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(TOM★CAT) ふられ気分でRock'n　Roll.mp3","3.85","2007/11/11 15:43:52"
"(あみん) 待つわ.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(あみん) 待つわ.mp3","4.08","1999/10/11 0:39:24"
"(かぐや姫) 神田川.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(かぐや姫) 神田川.mp3","2.84","2007/11/11 15:43:32"
"(ばんばひろふみ) SACHIKO.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(ばんばひろふみ) SACHIKO.mp3","4.06","2007/11/11 15:43:44"
"(アラジン) 完全無欠のロックンローラー.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(アラジン) 完全無欠のロックンローラー.mp3","3.92","1999/10/11 0:40:18"
"(イモ欽トリオ)ハイスクールララバイ.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(イモ欽トリオ)ハイスクールララバイ.mp3","3.28","2007/09/04 19:25:48"
"(クリスタルキング)_大都会.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(クリスタルキング)_大都会.mp3","4.49","2007/11/02 0:37:18"
"(スターダストレビュー)夢伝説.mp3","?98kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(スターダストレビュー)夢伝説.mp3","5.01","2017/01/14 1:01:54"
"(五輪 真祇)_恋人よ.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(五輪 真祇)_恋人よ.mp3","3.84","2007/11/11 15:43:26"
"(円　広志) 夢想花.MP3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(円　広志) 夢想花.MP3","4.88","1999/10/04 4:14:56"
"(国武万里)pockettbell.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(国武万里)pockettbell.mp3","5.86","1999/04/29 23:03:26"
"(坂本龍一)the last emperor[end title theme].mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(坂本龍一)the last emperor[end title theme].mp3","5.43","1999/08/08 15:07:00"
"(宇多田ヒカル)SUKIYAKI.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(宇多田ヒカル)SUKIYAKI.mp3","1.49","1999/12/30 17:58:04"
"(寺尾　聡)ルビーの指輪.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(寺尾　聡)ルビーの指輪.mp3","3.88","2007/11/02 0:39:26"
"(小阪明子) あなた (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(小阪明子) あなた (2).mp3","4.16","2007/08/19 23:40:44"
"(小阪明子) あなた.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(小阪明子) あなた.mp3","4.16","2007/11/11 15:44:02"
"(山下久美子)赤道小町ドキッ.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(山下久美子)赤道小町ドキッ.mp3","2.98","1998/11/11 22:53:34"
"(山根康広) Get Along Together.MP3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(山根康広) Get Along Together.MP3","4.36","1999/08/20 11:43:36"
"(島大輔) 男の勲章.mp3","","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(島大輔) 男の勲章.mp3","2.74","1999/05/23 17:43:04"
"(日野美歌)氷雨.mp3","","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\(日野美歌)氷雨.mp3","3.59","1999/05/08 14:05:26"
